LINK_ID,SOURCE_NODE_ID,TARGET_NODE_ID,RELATIONSHIP_TYPE,SPEED_GBPS,PROTECTION_ROLE,IS_SPOF_RISK,LINK_STATUS,PROPERTIES_JSON
link-1138,prot:erps-mgmt,dev:olt-xg02,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1139,prot:erps-mgmt,dev:olt-xg03,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1140,prot:erps-mgmt,dev:olt-xg04,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1141,prot:erps-mgmt,dev:olt-xg05,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1142,prot:erps-mgmt,dev:olt-xg06,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1143,prot:erps-mgmt,dev:olt-xg07,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1144,prot:erps-mgmt,dev:olt-xg08,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1145,prot:erps-mgmt,dev:olt-xg09,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1146,prot:erps-mgmt,dev:olt-xg10,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1147,prot:erps-mgmt,dev:olt-xg11,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1148,prot:erps-mgmt,dev:olt-xg12,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1149,prot:erps-mgmt,dev:olt-xg13,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1150,prot:erps-mgmt,dev:olt-xg14,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1151,prot:erps-mgmt,dev:olt-xg15,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1152,prot:erps-mgmt,dev:olt-xg16,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1153,prot:erps-mgmt,dev:olt-xg17,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1154,prot:erps-mgmt,dev:olt-xg18,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1155,prot:erps-mgmt,dev:olt-xg19,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1156,prot:erps-mgmt,dev:olt-xg20,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1157,prot:erps-mgmt,dev:olt-xg21,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1158,prot:erps-mgmt,dev:olt-xg22,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1159,prot:erps-mgmt,dev:olt-xg23,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1160,prot:erps-mgmt,dev:olt-xg24,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1161,prot:erps-mgmt,dev:olt-xg25,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1162,prot:erps-mgmt,dev:olt-xg26,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1163,prot:erps-mgmt,dev:olt-xg27,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1164,prot:erps-mgmt,dev:olt-xg28,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1165,prot:erps-mgmt,dev:olt-xg29,PROTECTS,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1166,spl:olt-xg01-0,ont:olt-xg01-0-00,FEEDS,10,protected,False,UP,"{""splitter_port"": 0, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1167,ont:olt-xg01-0-00,sub:olt-xg01-0-00,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1168,spl:olt-xg01-0,ont:olt-xg01-0-01,FEEDS,10,protected,False,UP,"{""splitter_port"": 1, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1169,ont:olt-xg01-0-01,sub:olt-xg01-0-01,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1170,spl:olt-xg01-0,ont:olt-xg01-0-02,FEEDS,10,protected,False,UP,"{""splitter_port"": 2, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1171,ont:olt-xg01-0-02,sub:olt-xg01-0-02,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1172,spl:olt-xg01-0,ont:olt-xg01-0-03,FEEDS,10,protected,False,UP,"{""splitter_port"": 3, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1173,ont:olt-xg01-0-03,sub:olt-xg01-0-03,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1174,spl:olt-xg01-0,ont:olt-xg01-0-04,FEEDS,10,protected,False,UP,"{""splitter_port"": 4, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1175,ont:olt-xg01-0-04,sub:olt-xg01-0-04,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1176,spl:olt-xg01-0,ont:olt-xg01-0-05,FEEDS,10,protected,False,UP,"{""splitter_port"": 5, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1177,ont:olt-xg01-0-05,sub:olt-xg01-0-05,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1178,spl:olt-xg01-0,ont:olt-xg01-0-06,FEEDS,10,protected,False,UP,"{""splitter_port"": 6, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1179,ont:olt-xg01-0-06,sub:olt-xg01-0-06,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1180,spl:olt-xg01-0,ont:olt-xg01-0-07,FEEDS,10,protected,False,UP,"{""splitter_port"": 7, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1181,ont:olt-xg01-0-07,sub:olt-xg01-0-07,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1182,spl:olt-xg01-0,ont:olt-xg01-0-08,FEEDS,10,protected,False,UP,"{""splitter_port"": 8, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1183,ont:olt-xg01-0-08,sub:olt-xg01-0-08,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1184,spl:olt-xg01-0,ont:olt-xg01-0-09,FEEDS,10,protected,False,UP,"{""splitter_port"": 9, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1185,ont:olt-xg01-0-09,sub:olt-xg01-0-09,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1186,spl:olt-xg01-0,ont:olt-xg01-0-10,FEEDS,10,protected,False,UP,"{""splitter_port"": 10, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1187,ont:olt-xg01-0-10,sub:olt-xg01-0-10,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1188,spl:olt-xg01-0,ont:olt-xg01-0-11,FEEDS,10,protected,False,UP,"{""splitter_port"": 11, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1189,ont:olt-xg01-0-11,sub:olt-xg01-0-11,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1190,spl:olt-xg01-0,ont:olt-xg01-0-12,FEEDS,10,protected,False,UP,"{""splitter_port"": 12, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1191,ont:olt-xg01-0-12,sub:olt-xg01-0-12,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1192,spl:olt-xg01-0,ont:olt-xg01-0-13,FEEDS,10,protected,False,UP,"{""splitter_port"": 13, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1193,ont:olt-xg01-0-13,sub:olt-xg01-0-13,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1194,spl:olt-xg01-0,ont:olt-xg01-0-14,FEEDS,10,protected,False,UP,"{""splitter_port"": 14, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1195,ont:olt-xg01-0-14,sub:olt-xg01-0-14,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1196,spl:olt-xg01-0,ont:olt-xg01-0-15,FEEDS,10,protected,False,UP,"{""splitter_port"": 15, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1197,ont:olt-xg01-0-15,sub:olt-xg01-0-15,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1198,spl:olt-xg01-0,ont:olt-xg01-0-16,FEEDS,10,protected,False,UP,"{""splitter_port"": 16, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1199,ont:olt-xg01-0-16,sub:olt-xg01-0-16,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1200,spl:olt-xg01-0,ont:olt-xg01-0-17,FEEDS,10,protected,False,UP,"{""splitter_port"": 17, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1201,ont:olt-xg01-0-17,sub:olt-xg01-0-17,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1202,spl:olt-xg01-0,ont:olt-xg01-0-18,FEEDS,10,protected,False,UP,"{""splitter_port"": 18, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1203,ont:olt-xg01-0-18,sub:olt-xg01-0-18,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1204,spl:olt-xg01-0,ont:olt-xg01-0-19,FEEDS,10,protected,False,UP,"{""splitter_port"": 19, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1205,ont:olt-xg01-0-19,sub:olt-xg01-0-19,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1206,spl:olt-xg01-0,ont:olt-xg01-0-20,FEEDS,10,protected,False,UP,"{""splitter_port"": 20, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1207,ont:olt-xg01-0-20,sub:olt-xg01-0-20,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1208,spl:olt-xg01-0,ont:olt-xg01-0-21,FEEDS,10,protected,False,UP,"{""splitter_port"": 21, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1209,ont:olt-xg01-0-21,sub:olt-xg01-0-21,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1210,spl:olt-xg01-0,ont:olt-xg01-0-22,FEEDS,10,protected,False,UP,"{""splitter_port"": 22, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1211,ont:olt-xg01-0-22,sub:olt-xg01-0-22,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1212,spl:olt-xg01-0,ont:olt-xg01-0-23,FEEDS,10,protected,False,UP,"{""splitter_port"": 23, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1213,ont:olt-xg01-0-23,sub:olt-xg01-0-23,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1214,spl:olt-xg01-0,ont:olt-xg01-0-24,FEEDS,10,protected,False,UP,"{""splitter_port"": 24, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1215,ont:olt-xg01-0-24,sub:olt-xg01-0-24,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1216,spl:olt-xg01-0,ont:olt-xg01-0-25,FEEDS,10,protected,False,UP,"{""splitter_port"": 25, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1217,ont:olt-xg01-0-25,sub:olt-xg01-0-25,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1218,spl:olt-xg01-0,ont:olt-xg01-0-26,FEEDS,10,protected,False,UP,"{""splitter_port"": 26, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1219,ont:olt-xg01-0-26,sub:olt-xg01-0-26,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1220,spl:olt-xg01-0,ont:olt-xg01-0-27,FEEDS,10,protected,False,UP,"{""splitter_port"": 27, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1221,ont:olt-xg01-0-27,sub:olt-xg01-0-27,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1222,spl:olt-xg02-3,ont:olt-xg02-3-00,FEEDS,10,protected,False,UP,"{""splitter_port"": 0, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1223,ont:olt-xg02-3-00,sub:olt-xg02-3-00,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1224,spl:olt-xg02-3,ont:olt-xg02-3-01,FEEDS,10,protected,False,UP,"{""splitter_port"": 1, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1225,ont:olt-xg02-3-01,sub:olt-xg02-3-01,SERVES,10,protected,False,UP,"{""source"": ""billing"", ""method"": ""export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-1226,spl:olt-xg02-3,ont:olt-xg02-3-02,FEEDS,10,protected,False,UP,"{""splitter_port"": 2, ""source"": ""calix_export"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
